2020-12-26 02:10:01 DEBUG logging:38 - Logging Provider: org.jboss.logging.Log4jLoggerProvider
2020-12-26 02:10:01 DEBUG HibernatePersistenceProvider:88 - Located and parsed 1 persistence units; checking each
2020-12-26 02:10:01 DEBUG HibernatePersistenceProvider:96 - Checking persistence-unit [name=jpaGsc, explicit-provider=org.hibernate.jpa.HibernatePersistenceProvider] against incoming persistence unit name [jpaGsc]
2020-12-26 02:10:01 DEBUG ProviderChecker:86 - Persistence-unit [jpaGsc] requested PersistenceProvider [org.hibernate.jpa.HibernatePersistenceProvider]
2020-12-26 02:10:01 DEBUG LogHelper:102 - PersistenceUnitInfo [
	name: jpaGsc
	persistence provider classname: org.hibernate.jpa.HibernatePersistenceProvider
	classloader: null
	excludeUnlistedClasses: false
	JTA datasource: null
	Non JTA datasource: null
	Transaction type: RESOURCE_LOCAL
	PU root URL: file:/C:/Users/moham/eclipse-workspaces/grcBochra/gestion-stations-carburant/gestion-stations-carburant-jpa/target/classes/
	Shared Cache Mode: null
	Validation Mode: null
	Jar files URLs []
	Managed classes names [
		ma.ac.fstt.sim.jpa.entities.Carburant]
	Mapping files names []
	Properties [
		javax.persistence.jdbc.driver: com.mysql.jdbc.Driver
		javax.persistence.jdbc.password: 
		hibernate.dialect: org.hibernate.dialect.MySQLInnoDBDialect
		javax.persistence.jdbc.url: jdbc:mysql://localhost:3306/gsc?serverTimezone=UTC
		hibernate.show_sql: true
		hibernate.hbm2ddl.auto: update
		hibernate.format_sql: true
		javax.persistence.jdbc.user: root]
2020-12-26 02:10:01 DEBUG IntegratorServiceImpl:46 - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
2020-12-26 02:10:01 DEBUG IntegratorServiceImpl:46 - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
2020-12-26 02:10:01 DEBUG IntegratorServiceImpl:46 - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
2020-12-26 02:10:02 INFO  Version:46 - HHH000412: Hibernate Core {5.4.0.Final}
2020-12-26 02:10:02 INFO  Environment:199 - HHH000206: hibernate.properties not found
2020-12-26 02:10:02 DEBUG ServiceBinding:68 - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
2020-12-26 02:10:02 DEBUG RegionFactoryInitiator:118 - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
2020-12-26 02:10:02 DEBUG RegionFactoryInitiator:49 - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
2020-12-26 02:10:02 INFO  Version:49 - HCANN000001: Hibernate Commons Annotations {5.1.0.Final}
             - (collection element) CollectionFetchableElementEntityGraph(entity=ma.ac.fstt.sim.jpa.entities.HistoCarb, querySpaceUid=<gen:2>, path=ma.ac.fstt.sim.jpa.entities.Station.histoCarbs.<elements>)
                - EntityAttributeFetchImpl(entity=ma.ac.fstt.sim.jpa.entities.Carburant, querySpaceUid=<gen:3>, path=ma.ac.fstt.sim.jpa.entities.Station.histoCarbs.<elements>.carburant)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=ma.ac.fstt.sim.jpa.entities.Station)
          - SQL table alias mapping - station0_
          - alias suffix - 0_
          - suffixed key columns - {id_stati1_2_0_}
          - JOIN (JoinDefinedByMetadata(histoCarbs)) : <gen:0> -> <gen:1>
             - CollectionQuerySpaceImpl(uid=<gen:1>, collection=ma.ac.fstt.sim.jpa.entities.Station.histoCarbs)
                - SQL table alias mapping - histocarbs1_
                - alias suffix - 1_
                - suffixed key columns - {id_stati5_1_1_}
                - entity-element alias suffix - 2_
                - 2_entity-element suffixed key columns - id_histo1_1_2_
                - JOIN (JoinDefinedByMetadata(elements)) : <gen:1> -> <gen:2>
                   - EntityQuerySpaceImpl(uid=<gen:2>, entity=ma.ac.fstt.sim.jpa.entities.HistoCarb)
                      - SQL table alias mapping - histocarbs1_
                      - alias suffix - 2_
                      - suffixed key columns - {id_histo1_1_2_}

2020-12-26 02:47:13 DEBUG EntityLoader:137 - Static select for entity ma.ac.fstt.sim.jpa.entities.Station [READ]: select station0_.id_station as id_stati1_2_0_, station0_.adresse as adresse2_2_0_, station0_.nom_station as nom_stat3_2_0_, station0_.ville as ville4_2_0_, histocarbs1_.id_station as id_stati5_1_1_, histocarbs1_.id_histo_carb as id_histo1_1_1_, histocarbs1_.id_histo_carb as id_histo1_1_2_, histocarbs1_.id_carburant as id_carbu4_1_2_, histocarbs1_.date as date2_1_2_, histocarbs1_.prix as prix3_1_2_, histocarbs1_.id_station as id_stati5_1_2_ from station station0_ left outer join histo_carb histocarbs1_ on station0_.id_station=histocarbs1_.id_station where station0_.id_station=?
2020-12-26 02:47:13 DEBUG Loader:38 - Static select for action ACTION_MERGE on entity ma.ac.fstt.sim.jpa.entities.Station: select station0_.id_station as id_stati1_2_1_, station0_.adresse as adresse2_2_1_, station0_.nom_station as nom_stat3_2_1_, station0_.ville as ville4_2_1_, histocarbs1_.id_station as id_stati5_1_3_, histocarbs1_.id_histo_carb as id_histo1_1_3_, histocarbs1_.id_histo_carb as id_histo1_1_0_, histocarbs1_.id_carburant as id_carbu4_1_0_, histocarbs1_.date as date2_1_0_, histocarbs1_.prix as prix3_1_0_, histocarbs1_.id_station as id_stati5_1_0_ from station station0_ left outer join histo_carb histocarbs1_ on station0_.id_station=histocarbs1_.id_station where station0_.id_station=?
2020-12-26 02:47:13 DEBUG Loader:38 - Static select for action ACTION_REFRESH on entity ma.ac.fstt.sim.jpa.entities.Station: select station0_.id_station as id_stati1_2_1_, station0_.adresse as adresse2_2_1_, station0_.nom_station as nom_stat3_2_1_, station0_.ville as ville4_2_1_, histocarbs1_.id_station as id_stati5_1_3_, histocarbs1_.id_histo_carb as id_histo1_1_3_, histocarbs1_.id_histo_carb as id_histo1_1_0_, histocarbs1_.id_carburant as id_carbu4_1_0_, histocarbs1_.date as date2_1_0_, histocarbs1_.prix as prix3_1_0_, histocarbs1_.id_station as id_stati5_1_0_ from station station0_ left outer join histo_carb histocarbs1_ on station0_.id_station=histocarbs1_.id_station where station0_.id_station=?
2020-12-26 02:47:13 DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.CollectionQuerySpaceImpl@341b13a8]
2020-12-26 02:47:13 DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:1> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@692dba54]
2020-12-26 02:47:13 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : carburant
2020-12-26 02:47:13 DEBUG MetamodelGraphWalker:154 - Property path deemed to be circular : carburant
2020-12-26 02:47:13 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : date
2020-12-26 02:47:13 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : prix
2020-12-26 02:47:13 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : station
2020-12-26 02:47:13 DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:2> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@33feb805]
2020-12-26 02:47:13 DEBUG FetchStyleLoadPlanBuildingAssociationVisitationStrategy:150 - Building LoadPlan...
2020-12-26 02:47:13 DEBUG LoadQueryJoinAndFetchProcessor:119 - processing queryspace <gen:0>
2020-12-26 02:47:13 DEBUG LoadPlanTreePrinter:55 - LoadPlan(collection=ma.ac.fstt.sim.jpa.entities.Carburant.histoCarbs)
    - Returns
       - CollectionReturnImpl(collection=ma.ac.fstt.sim.jpa.entities.Carburant.histoCarbs, querySpaceUid=<gen:0>, path=[ma.ac.fstt.sim.jpa.entities.Carburant.histoCarbs])
          - (collection element) CollectionFetchableElementEntityGraph(entity=ma.ac.fstt.sim.jpa.entities.HistoCarb, querySpaceUid=<gen:1>, path=[ma.ac.fstt.sim.jpa.entities.Carburant.histoCarbs].<elements>)
             - EntityAttributeFetchImpl(entity=ma.ac.fstt.sim.jpa.entities.Station, querySpaceUid=<gen:2>, path=[ma.ac.fstt.sim.jpa.entities.Carburant.histoCarbs].<elements>.station)
    - QuerySpaces
       - CollectionQuerySpaceImpl(uid=<gen:0>, collection=ma.ac.fstt.sim.jpa.entities.Carburant.histoCarbs)
          - SQL table alias mapping - histocarbs0_
          - alias suffix - 0_
          - suffixed key columns - {id_carbu4_1_0_}
          - entity-element alias suffix - 1_
          - 1_entity-element suffixed key columns - id_histo1_1_1_
          - JOIN (JoinDefinedByMetadata(elements)) : <gen:0> -> <gen:1>
             - EntityQuerySpaceImpl(uid=<gen:1>, entity=ma.ac.fstt.sim.jpa.entities.HistoCarb)
                - SQL table alias mapping - histocarbs0_
                - alias suffix - 1_
                - suffixed key columns - {id_histo1_1_1_}

2020-12-26 02:47:13 DEBUG CollectionLoader:83 - Static select for collection ma.ac.fstt.sim.jpa.entities.Carburant.histoCarbs: select histocarbs0_.id_carburant as id_carbu4_1_0_, histocarbs0_.id_histo_carb as id_histo1_1_0_, histocarbs0_.id_histo_carb as id_histo1_1_1_, histocarbs0_.id_carburant as id_carbu4_1_1_, histocarbs0_.date as date2_1_1_, histocarbs0_.prix as prix3_1_1_, histocarbs0_.id_station as id_stati5_1_1_ from histo_carb histocarbs0_ where histocarbs0_.id_carburant=?
2020-12-26 02:47:13 DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.CollectionQuerySpaceImpl@4d1ff6b1]
2020-12-26 02:47:13 DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:1> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@45f756e6]
2020-12-26 02:47:13 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : carburant
2020-12-26 02:47:13 DEBUG QuerySpacesImpl:174 - Adding QuerySpace : uid = <gen:2> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@29b40b3]
2020-12-26 02:47:13 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : date
2020-12-26 02:47:13 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : prix
2020-12-26 02:47:13 DEBUG MetamodelGraphWalker:146 - Visiting attribute path : station
2020-12-26 02:47:13 DEBUG MetamodelGraphWalker:154 - Property path deemed to be circular : station
2020-12-26 02:47:13 DEBUG FetchStyleLoadPlanBuildingAssociationVisitationStrategy:150 - Building LoadPlan...
2020-12-26 02:47:13 DEBUG LoadQueryJoinAndFetchProcessor:119 - processing queryspace <gen:0>
2020-12-26 02:47:13 DEBUG LoadPlanTreePrinter:55 - LoadPlan(collection=ma.ac.fstt.sim.jpa.entities.Station.histoCarbs)
    - Returns
       - CollectionReturnImpl(collection=ma.ac.fstt.sim.jpa.entities.Station.histoCarbs, querySpaceUid=<gen:0>, path=[ma.ac.fstt.sim.jpa.entities.Station.histoCarbs])
          - (collection element) CollectionFetchableElementEntityGraph(entity=ma.ac.fstt.sim.jpa.entities.HistoCarb, querySpaceUid=<gen:1>, path=[ma.ac.fstt.sim.jpa.entities.Station.histoCarbs].<elements>)
             - EntityAttributeFetchImpl(entity=ma.ac.fstt.sim.jpa.entities.Carburant, querySpaceUid=<gen:2>, path=[ma.ac.fstt.sim.jpa.entities.Station.histoCarbs].<elements>.carburant)
    - QuerySpaces
       - CollectionQuerySpaceImpl(uid=<gen:0>, collection=ma.ac.fstt.sim.jpa.entities.Station.histoCarbs)
          - SQL table alias mapping - histocarbs0_
          - alias suffix - 0_
          - suffixed key columns - {id_stati5_1_0_}
          - entity-element alias suffix - 1_
          - 1_entity-element suffixed key columns - id_histo1_1_1_
          - JOIN (JoinDefinedByMetadata(elements)) : <gen:0> -> <gen:1>
             - EntityQuerySpaceImpl(uid=<gen:1>, entity=ma.ac.fstt.sim.jpa.entities.HistoCarb)
                - SQL table alias mapping - histocarbs0_
                - alias suffix - 1_
                - suffixed key columns - {id_histo1_1_1_}

2020-12-26 02:47:13 DEBUG CollectionLoader:83 - Static select for collection ma.ac.fstt.sim.jpa.entities.Station.histoCarbs: select histocarbs0_.id_station as id_stati5_1_0_, histocarbs0_.id_histo_carb as id_histo1_1_0_, histocarbs0_.id_histo_carb as id_histo1_1_1_, histocarbs0_.id_carburant as id_carbu4_1_1_, histocarbs0_.date as date2_1_1_, histocarbs0_.prix as prix3_1_1_, histocarbs0_.id_station as id_stati5_1_1_ from histo_carb histocarbs0_ where histocarbs0_.id_station=?
2020-12-26 02:47:13 INFO  access:47 - HHH10001501: Connection obtained from JdbcConnectionAccess [org.hibernate.engine.jdbc.env.internal.JdbcEnvironmentInitiator$ConnectionProviderJdbcConnectionAccess@ebe067d] for (non-JTA) DDL execution was not in auto-commit mode; the Connection 'local transaction' will be committed and the Connection will be set into auto-commit mode.
2020-12-26 02:47:14 DEBUG Table:516 - No alter strings for table : carburant
2020-12-26 02:47:14 DEBUG Table:516 - No alter strings for table : histo_carb
2020-12-26 02:47:14 DEBUG Table:516 - No alter strings for table : station
2020-12-26 02:47:14 DEBUG JtaPlatformInitiator:43 - No JtaPlatform was specified, checking resolver
2020-12-26 02:47:14 DEBUG JtaPlatformResolverInitiator:33 - No JtaPlatformResolver was specified, using default [org.hibernate.engine.transaction.jta.platform.internal.StandardJtaPlatformResolver]
2020-12-26 02:47:14 DEBUG StandardJtaPlatformResolver:137 - Could not resolve JtaPlatform, using default [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2020-12-26 02:47:14 INFO  JtaPlatformInitiator:52 - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2020-12-26 02:47:14 DEBUG NamedQueryRepository:151 - Checking 0 named HQL queries
2020-12-26 02:47:14 DEBUG NamedQueryRepository:167 - Checking 0 named SQL queries
2020-12-26 02:47:14 DEBUG SessionFactoryRegistry:52 - Initializing SessionFactoryRegistry : org.hibernate.internal.SessionFactoryRegistry@1015a4b9
2020-12-26 02:47:14 DEBUG SessionFactoryRegistry:74 - Registering SessionFactory: 9008716e-57ea-409b-a30e-4574e13113f0 (<unnamed>)
2020-12-26 02:47:14 DEBUG SessionFactoryRegistry:81 - Not binding SessionFactory to JNDI, no JNDI name configured
2020-12-26 02:47:14 INFO  PersistenceManager:39 - EntityManager intialisé
2020-12-26 02:47:14 DEBUG StatisticsInitiator:101 - Statistics initialized [enabled=false]
2020-12-26 02:47:14 DEBUG TransactionImpl:56 - On TransactionImpl creation, JpaCompliance#isJpaTransactionComplianceEnabled == false
2020-12-26 02:47:14 DEBUG TransactionImpl:84 - begin
2020-12-26 02:47:14 ERROR HistoCarbDao:178 - java.lang.IllegalArgumentException: Unable to locate Attribute  with the the given name [carb] on this ManagedType [ma.ac.fstt.sim.jpa.entities.HistoCarb]
2020-12-26 02:47:14 DEBUG TransactionImpl:101 - committing
2020-12-26 02:47:14 DEBUG LogicalConnectionManagedImpl:161 - Initiating JDBC connection release from afterTransaction
2020-12-26 02:47:14 DEBUG LogicalConnectionManagedImpl:161 - Initiating JDBC connection release from afterTransaction
2020-12-26 02:48:12 DEBUG logging:38 - Logging Provider: org.jboss.logging.Log4jLoggerProvider
2020-12-26 02:48:12 DEBUG HibernatePersistenceProvider:88 - Located and parsed 1 persistence units; checking each
2020-12-26 02:48:12 DEBUG HibernatePersistenceProvider:96 - Checking persistence-unit [name=jpaGsc, explicit-provider=org.hibernate.jpa.HibernatePersistenceProvider] against incoming persistence unit name [jpaGsc]
2020-12-26 02:48:12 DEBUG ProviderChecker:86 - Persistence-unit [jpaGsc] requested PersistenceProvider [org.hibernate.jpa.HibernatePersistenceProvider]
2020-12-26 02:48:12 DEBUG LogHelper:102 - PersistenceUnitInfo [
	name: jpaGsc
	persistence provider classname: org.hibernate.jpa.HibernatePersistenceProvider
	classloader: null
	excludeUnlistedClasses: false
	JTA datasource: null
	Non JTA datasource: null
	Transaction type: RESOURCE_LOCAL
	PU root URL: file:/C:/Users/moham/eclipse-workspaces/grcBochra/gestion-stations-carburant/gestion-stations-carburant-jpa/target/classes/
	Shared Cache Mode: null
	Validation Mode: null
	Jar files URLs []
	Managed classes names [
		ma.ac.fstt.sim.jpa.entities.Carburant]
	Mapping files names []
	Properties [
		javax.persistence.jdbc.driver: com.mysql.jdbc.Driver
		javax.persistence.jdbc.password: 
		hibernate.dialect: org.hibernate.dialect.MySQLInnoDBDialect
		javax.persistence.jdbc.url: jdbc:mysql://localhost:3306/gsc?serverTimezone=UTC
		hibernate.show_sql: true
		hibernate.hbm2ddl.auto: update
		hibernate.format_sql: true
		javax.persistence.jdbc.user: root]
2020-12-26 02:48:12 DEBUG IntegratorServiceImpl:46 - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
2020-12-26 02:48:12 DEBUG IntegratorServiceImpl:46 - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
2020-12-26 02:48:12 DEBUG IntegratorServiceImpl:46 - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
2020-12-26 02:48:13 INFO  Version:46 - HHH000412: Hibernate Core {5.4.0.Final}
2020-12-26 02:48:13 INFO  Environment:199 - HHH000206: hibernate.properties not found
2020-12-26 02:48:13 DEBUG ServiceBinding:68 - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
2020-12-26 02:48:13 DEBUG RegionFactoryInitiator:118 - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
2020-12-26 02:48:13 DEBUG RegionFactoryInitiator:49 - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
2020-12-26 02:48:13 INFO  Version:49 - HCANN000001: Hibernate Commons Annotations {5.1.0.Final}
2020-12-26 02:48:14 DEBUG BasicTypeRegistry:156 - Adding type registration boolean -> org.hibernate.type.BooleanType@23aa363a
2020-12-26 02:48:14 DEBUG BasicTypeRegistry:156 - Adding type registration boolean -> org.hibernate.type.BooleanType@23aa363a
2020-12-26 02:48:14 DEBUG BasicTypeRegistry:156 - Adding type registration java.lang.Boolean -> org.hibernate.type.BooleanType@23aa363a
2020-12-26 02:48:14 DEBUG BasicTypeRegistry:156 - Adding type registration numeric_boolean -> org.hibernate.type.NumericBooleanType@7b84fcf8
2020-12-26 02:48:14 DEBUG BasicTypeRegistry:156 - Adding type registration true_false -> org.hibernate.type.TrueFalseType@6ad59d92
2020-12-26 02:48:14 DEBUG BasicTypeRegistry:156 - Adding type registration yes_no -> org.hibernate.type.YesNoType@44b3606b
2020-12-26 02:48:14 DEBUG BasicTypeRegistry:156 - Adding type registration byte -> org.hibernate.type.ByteType@10b9db7b
2020-12-26 02:48:14 DEBUG BasicTypeRegistry:156 - Adding type registration byte -> org.hibernate.type.ByteType@10b9db7b
2020-12-26 02:48:14 DEBUG BasicTypeRegistry:156 - Adding type registration java.lang.Byte -> org.hibernate.type.ByteType@10b9db7b
2020-12-26 02:48:14 DEBUG BasicTypeRegistry:156 - Adding type registration character -> org.hibernate.type.CharacterType@4372b9b6
2020-12-26 02:48:14 DEBUG BasicTypeRegistry:156 - Adding type registration char -> org.hibernate.type.CharacterType@4372b9b6
2020-12-26 02:48:14 DEBUG BasicTypeRegistry:156 - Adding type registration java.lang.Character -> org.hibernate.type.CharacterType@4372b9b6
2020-12-26 02:48:14 DEBUG BasicTypeRegistry:156 - Adding type registration short -> org.hibernate.type.ShortType@1f6c9cd8
2020-12-26 02:48:14 DEBUG BasicTypeRegistry:156 - Adding type registration short -> org.hibernate.type.ShortType@1f6c9cd8
2020-12-26 02:48:14 DEBUG BasicTypeRegistry:156 - Adding type registration java.lang.Short -> org.hibernate.type.ShortType@1f6c9cd8
2020-12-26 02:48:14 DEBUG BasicTypeRegistry:156 - Adding type registration integer -> org.hibernate.type.IntegerType@54dcfa5a
2020-12-26 02:48:14 DEBUG BasicTypeRegistry:156 - Adding type registration int -> org.hibernate.type.IntegerType@54dcfa5a
2020-12-26 02:48:14 DEBUG BasicTypeRegistry:156 - Adding type registration java.lang.Integer -> org.hibernate.type.IntegerType@54dcfa5a
2020-12-26 02:48:14 DEBUG BasicTypeRegistry:156 - Adding type registration long -> org.hibernate.type.LongType@c5dc4a2
2020-12-26 02:48:14 DEBUG BasicTypeRegistry:156 - Adding type registration long -> org.hibernate.type.LongType@c5dc4a2
2020-12-26 02:48:14 DEBUG BasicTypeRegistry:156 - Adding type registration java.lang.Long -> org.hibernate.type.LongType@c5dc4a2
2020-12-26 02:48:14 DEBUG BasicTypeRegistry:156 - Adding type registration float -> org.hibernate.type.FloatType@5f9678e1
2020-12-26 02:48:14 DEBUG BasicTypeRegistry:156 - Adding type registration float -> org.hibernate.type.FloatType@5f9678e1
2020-12-26 02:48:14 DEBUG BasicTypeRegistry:156 - Adding type registration java.lang.Float -> org.hibernate.type.FloatType@5f9678e1
2020-12-26 02:48:14 DEBUG BasicTypeRegistry:156 - Adding type registration double -> org.hibernate.type.DoubleType@6d9f7a80
2020-12-26 02:48:14 DEBUG BasicTypeRegistry:156 - Adding type registration double -> org.hibernate.type.DoubleType@6d9f7a80
2020-12-26 02:48:14 DEBUG BasicTypeRegistry:156 - Adding type registration java.lang.Double -> org.hibernate.type.DoubleType@6d9f7a80
2020-12-26 02:48:14 DEBUG BasicTypeRegistry:156 - Adding type registration big_decimal -> org.hibernate.type.BigDecimalType@4dc8caa7
2020-12-26 02:48:14 DEBUG BasicTypeRegistry:156 - Adding type registration java.math.BigDecimal -> org.hibernate.type.BigDecimalType@4dc8caa7
2020-12-26 02:48:14 DEBUG BasicTypeRegistry:156 - Adding type registration big_integer -> org.hibernate.type.BigIntegerType@6c45ee6e
2020-12-26 02:48:14 DEBUG BasicTypeRegistry:156 - Adding type registration java.math.BigInteger -> org.hibernate.type.BigIntegerType@6c45ee6e
2020-12-26 02:48:14 DEBUG BasicTypeRegistry:156 - Adding type registration string -> org.hibernate.type.StringType@7ca33c24
2020-12-26 02:48:14 DEBUG BasicTypeRegistry:156 - Adding type registration java.lang.String -> org.hibernate.type.StringType@7ca33c24
2020-12-26 02:48:14 DEBUG BasicTypeRegistry:156 - Adding type registration nstring -> org.hibernate.type.StringNVarcharType@613a8ee1
2020-12-26 02:48:14 DEBUG BasicTypeRegistry:156 - Adding type registration ncharacter -> org.hibernate.type.CharacterNCharType@2e8e8225
2020-12-26 02:48:14 DEBUG BasicTypeRegistry:156 - Adding type registration url -> org.hibernate.type.UrlType@39a8312f
2020-12-26 02:48:14 DEBUG BasicTypeRegistry:156 - Adding type registration java.net.URL -> org.hibernate.type.UrlType@39a8312f
2020-12-26 02:48:14 DEBUG BasicTypeRegistry:156 - Adding type registration Duration -> org.hibernate.type.DurationType@5911e990
2020-12-26 02:48:14 DEBUG BasicTypeRegistry:156 - Adding type registration java.time.Duration -> org.hibernate.type.DurationType@5911e990
2020-12-26 02:48:14 DEBUG BasicTypeRegistry:156 - Adding type registration Instant -> org.hibernate.type.InstantType@26bab2f1
2020-12-26 02:48:14 DEBUG BasicTypeRegistry:156 - Adding type registration java.time.Instant -> org.hibernate.type.InstantType@26bab2f1
2020-12-26 02:48:14 DEBUG BasicTypeRegistry:156 - Adding type registration LocalDateTime -> org.hibernate.type.LocalDateTimeType@424ebba3
2020-12-26 02:48:14 DEBUG BasicTypeRegistry:156 - Adding type registration java.time.LocalDateTime -> org.hibernate.type.LocalDateTimeType@424ebba3
2020-12-26 02:48:14 DEBUG BasicTypeRegistry:156 - Adding type registration LocalDate -> org.hibernate.type.LocalDateType@3d97a632
2020-12-26 02:48:14 DEBUG BasicTypeRegistry:156 - Adding type registration java.time.LocalDate -> org.hibernate.type.LocalDateType@3d97a632
2020-12-26 02:48:14 DEBUG BasicTypeRegistry:156 - Adding type registration LocalTime -> org.hibernate.type.LocalTimeType@fcb4004
2020-12-26 02:48:14 DEBUG BasicTypeRegistry:156 - Adding type registration java.time.LocalTime -> org.hibernate.type.LocalTimeType@fcb4004
2020-12-26 02:48:14 DEBUG BasicTypeRegistry:156 - Adding type registration OffsetDateTime -> org.hibernate.type.OffsetDateTimeType@7966baa7
2020-12-26 02:48:14 DEBUG BasicTypeRegistry:156 - Adding type registration java.time.OffsetDateTime -> org.hibernate.type.OffsetDateTimeType@7966baa7
2020-12-26 02:48:14 DEBUG BasicTypeRegistry:156 - Adding type registration OffsetTime -> org.hibernate.type.OffsetTimeType@2c7b5824
